# newdoc id = bar_wiki_Schweiza-Rap
# sent_id = bar_wiki_Schweiza-Rap-1
# text = Schweiza Rap
zammkumma	O	O	O
han	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-9
# text = Da E. K. R. houd nu id 80ga d ejascht Hiphop-Sendung vo da Schweiz af n Radio Lora ghobt .
Da	O	O	O
E.	B-PER	B-PER	B-PER
K.	I-PER	I-PER	I-PER
R.	I-PER	I-PER	I-PER
houd	O	O	O
nu	O	O	O
id	O	O	O
80ga	O	O	O
d	O	O	O
ejascht	O	O	O
Hiphop-Sendung	O	O	O
vo	O	O	O
da	O	O	O
Schweiz	B-LOC	B-LOC	B-LOC
af	O	O	O
n	O	O	O
Radio	B-ORG	B-ORG	B-ORG
Lora	I-ORG	I-ORG	I-ORG
ghobt	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-10
# text = Da Basla Rappa Black Tiger hod s rappn aso umma 1987 õgfangt u 1991 d ejaschtn Aftritt ghobt .
Da	O	O	O
Basla	B-LOCderiv	B-LOCderiv	B-LOCderiv
Rappa	O	O	O
Black	B-PER	B-PER	B-PER
Tiger	I-PER	I-PER	I-PER
hod	O	O	O
s	O	O	O
rappn	O	O	O
aso	O	O	O
umma	O	O	O
1987	O	O	O
õgfangt	O	O	O
u	O	O	O
1991	O	O	O
d	O	O	O
ejaschtn	O	O	O
Aftritt	O	O	O
ghobt	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-11
# text = 1991 houd da Black Tiger aa a Schweizadeitschs " Feature " af n Track " Murder by Dialect " vo P27 af da Plattn » Fresh Stuff 2 « assabracht .
1991	O	O	O
houd	O	O	O
da	O	O	O
Black	B-PER	B-PER	B-PER
Tiger	I-PER	I-PER	I-PER
aa	O	O	O
a	O	O	O
Schweizadeitschs	B-LANGderiv	B-LANG	B-LANG
"	O	O	O
Feature	O	O	O
"	O	O	O
af	O	O	O
n	O	O	O
Track	O	O	O
"	O	O	O
Murder	B-WOA	B-WOA	B-WOA
by	I-WOA	I-WOA	I-WOA
Dialect	I-WOA	I-WOA	I-WOA
"	O	O	O
vo	O	O	O
P27	B-ORG	B-ORG	B-ORG
af	O	O	O
da	O	O	O
Plattn	O	O	O
»	O	O	O
Fresh	B-WOA	B-WOA	B-WOA
Stuff	I-WOA	I-WOA	I-WOA
2	I-WOA	I-WOA	I-WOA
«	O	O	O
assabracht	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-12
# text = Weitane Dialektrapp u. A. von n E. K. R. san schou 1992 af n Album » Fresh Stuff 3 « gfolgt .
Weitane	O	O	O
Dialektrapp	O	O	O
u.	O	O	O
A.	O	O	O
von	O	O	O
n	O	O	O
E.	B-PER	B-PER	B-PER
K.	I-PER	I-PER	I-PER
R.	I-PER	I-PER	I-PER
san	O	O	O
schou	O	O	O
1992	O	O	O
af	O	O	O
n	O	O	O
Album	O	O	O
»	O	O	O
Fresh	B-WOA	B-WOA	B-WOA
Stuff	I-WOA	I-WOA	I-WOA
3	I-WOA	I-WOA	I-WOA
«	O	O	O
gfolgt	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-13
# text = Des Lejd von n Black Tiger u dass generell mejra i d Mouttasprouchn grapt woan is , houd aa ondane inspiriad , mejra af Dialekt zen rappn .
Des	O	O	O
Lejd	O	O	O
von	O	O	O
n	O	O	O
Black	B-PER	B-PER	B-PER
Tiger	I-PER	I-PER	I-PER
u	O	O	O
dass	O	O	O
generell	O	O	O
mejra	O	O	O
i	O	O	O
d	O	O	O
Mouttasprouchn	O	O	O
grapt	O	O	O
woan	O	O	O
is	O	O	O
,	O	O	O
houd	O	O	O
aa	O	O	O
ondane	O	O	O
inspiriad	O	O	O
,	O	O	O
mejra	O	O	O
af	O	O	O
Dialekt	O	O	O
zen	O	O	O
rappn	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-14
# text = Da Ziricha Rappa Lügner houd 1991 d Gruppn Mamanatua grindt un umma 1995 paar @ohrä .
Da	O	O	O
Ziricha	B-LOCderiv	B-LOCderiv	B-LOCderiv
Rappa	O	O	O
Lügner	B-PER	B-PER	B-PER
houd	O	O	O
1991	O	O	O
d	O	O	O
Gruppn	O	O	O
Mamanatua	B-ORG	B-ORG	B-ORG
grindt	O	O	O
un	O	O	O
umma	O	O	O
1995	O	O	O
paar	B-ORG	B-ORG	B-ORG
@ohrä	I-ORG	I-ORG	I-ORG
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-15
# text = D ejascht Ziricher Rap-Scheim Zürisläng Freischtiil houd ar 1995 min Bligg , en Tiisär un en DJ Cutmando zamma assabracht .
D	O	O	O
ejascht	O	O	O
Ziricher	B-LOCderiv	B-LOCderiv	B-LOCderiv
Rap-Scheim	O	O	O
Zürisläng	B-WOA	B-WOA	B-WOA
Freischtiil	I-WOA	B-WOA	B-WOA
houd	O	O	O
ar	O	O	O
1995	O	O	O
min	O	O	O
Bligg	B-PER	B-PER	B-PER
,	O	O	O
en	O	O	O
Tiisär	B-PER	B-PER	B-PER
un	O	O	O
en	O	O	O
DJ	B-PER	O	O
Cutmando	I-PER	B-PER	B-PER
zamma	O	O	O
assabracht	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-16
# text = 1992 is d Ziricha Rap-Gruppn Gleiszwei grindt woan , dej wou zamm min Bligg 1996 den Track " Kein Kampf um de Titel " assabracht hom. 1991 is aa d Rap-Gruppn Primitive Lyrics grindt woan u houd 1994 es Album " Halbi Nüni Chlorzit " u drea Jouana spaada s Album " PLAG " assabracht .
1992	O	O	O
is	O	O	O
d	O	O	O
Ziricha	B-LOCderiv	B-LOCderiv	B-LOCderiv
Rap-Gruppn	O	O	O
Gleiszwei	B-ORG	B-ORG	B-ORG
grindt	O	O	O
woan	O	O	O
,	O	O	O
dej	O	O	O
wou	O	O	O
zamm	O	O	O
min	O	O	O
Bligg	B-PER	B-PER	B-PER
1996	O	O	O
den	O	O	O
Track	O	O	O
"	O	O	O
Kein	B-WOA	B-WOA	B-WOA
Kampf	I-WOA	I-WOA	I-WOA
um	I-WOA	I-WOA	I-WOA
de	I-WOA	I-WOA	I-WOA
Titel	I-WOA	I-WOA	I-WOA
"	O	O	O
assabracht	O	O	O
hom.	O	O	O
1991	O	O	O
is	O	O	O
aa	O	O	O
d	O	O	O
Rap-Gruppn	O	O	O
Primitive	B-ORG	B-ORG	B-ORG
Lyrics	I-ORG	I-ORG	I-ORG
grindt	O	O	O
woan	O	O	O
u	O	O	O
houd	O	O	O
1994	O	O	O
es	O	O	O
Album	O	O	O
"	O	O	O
Halbi	B-WOA	B-WOA	B-WOA
Nüni	I-WOA	I-WOA	I-WOA
Chlorzit	I-WOA	I-WOA	I-WOA
"	O	O	O
u	O	O	O
drea	O	O	O
Jouana	O	O	O
spaada	O	O	O
s	O	O	O
Album	O	O	O
"	O	O	O
PLAG	B-WOA	B-WOA	B-WOA
"	O	O	O
assabracht	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-17
# text = Aa da E. K. R. is oina vo de ejaschtn Rappa gweng .
Aa	O	O	O
da	O	O	O
E.	B-PER	B-PER	B-PER
K.	I-PER	I-PER	I-PER
R.	I-PER	I-PER	I-PER
is	O	O	O
oina	O	O	O
vo	O	O	O
de	O	O	O
ejaschtn	O	O	O
Rappa	O	O	O
gweng	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-18
# text = Ar is 1988 Mitbagrinda von n Schweiza Hip-Hop-Magazin " 14K " ( 1988 - 1997 ) gweng u houd 1995 es Albbum " E. K. R. " assabracht .
Ar	O	O	O
is	O	O	O
1988	O	O	O
Mitbagrinda	O	O	O
von	O	O	O
n	O	O	O
Schweiza	B-LOCderiv	B-LOCderiv	B-LOCderiv
Hip-Hop-Magazin	O	B-ORG	B-ORG
"	O	I-ORG	I-ORG
14K	B-WOA	I-ORG	I-ORG
"	O	I-ORG	I-ORG
(	O	O	O
1988	O	O	O
-	O	O	O
1997	O	O	O
)	O	O	O
gweng	O	O	O
u	O	O	O
houd	O	O	O
1995	O	O	O
es	O	O	O
Albbum	O	O	O
"	O	O	O
E.	B-WOA	B-WOA	B-WOA
K.	I-WOA	I-WOA	I-WOA
R.	I-WOA	I-WOA	I-WOA
"	O	O	O
assabracht	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-19
# text = Da Churer Rappa Spoo , oda Spooman , houd aa um dej Zeid õghebt un 1990 d AOH Family midgrindt , d wou 1998 d CD " Chill " assabracht houd .
Da	O	O	O
Churer	B-LOCderiv	B-LOCderiv	B-LOCderiv
Rappa	O	O	O
Spoo	B-PER	B-PER	B-PER
,	O	O	O
oda	O	O	O
Spooman	B-PER	B-PER	B-PER
,	O	O	O
houd	O	O	O
aa	O	O	O
um	O	O	O
dej	O	O	O
Zeid	O	O	O
õghebt	O	O	O
un	O	O	O
1990	O	O	O
d	O	O	O
AOH	B-ORG	B-ORG	B-ORG
Family	I-ORG	I-ORG	I-ORG
midgrindt	O	O	O
,	O	O	O
d	O	O	O
wou	O	O	O
1998	O	O	O
d	O	O	O
CD	O	O	O
"	O	O	O
Chill	B-WOA	B-WOA	B-WOA
"	O	O	O
assabracht	O	O	O
houd	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-20
# text = 1994 houd ar min HipHop -Aktivistn Shark u da Luzerna Rapperin ZORA d Hiphop-Gruppn " Wrecked Mob " grindt un se en Basla Rappa Shape mid dazoughult .
1994	O	O	O
houd	O	O	O
ar	O	O	O
min	O	O	O
HipHop	O	O	O
-Aktivistn	O	O	O
Shark	B-PER	B-PER	B-PER
u	O	O	O
da	O	O	O
Luzerna	B-LOCderiv	B-LOCderiv	B-LOCderiv
Rapperin	O	O	O
ZORA	B-PER	B-PER	B-PER
d	O	O	O
Hiphop-Gruppn	O	O	O
"	O	O	O
Wrecked	B-ORG	B-ORG	B-ORG
Mob	I-ORG	I-ORG	I-ORG
"	O	O	O
grindt	O	O	O
un	O	O	O
se	O	O	O
en	O	O	O
Basla	B-LOCderiv	B-LOCderiv	B-LOCderiv
Rappa	O	O	O
Shape	B-PER	B-PER	B-PER
mid	O	O	O
dazoughult	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-21
# text = Wrecked Mob houd 1996 d Plattn " Microphone Testa " assabracht u 1997 an Deal ba Sony midgnumma .
Wrecked	B-ORG	B-ORG	B-ORG
Mob	I-ORG	I-ORG	I-ORG
houd	O	O	O
1996	O	O	O
d	O	O	O
Plattn	O	O	O
"	O	O	O
Microphone	B-WOA	B-WOA	B-WOA
Testa	I-WOA	I-WOA	I-WOA
"	O	O	O
assabracht	O	O	O
u	O	O	O
1997	O	O	O
an	O	O	O
Deal	O	O	O
ba	O	O	O
Sony	B-ORG	B-ORG	B-ORG
midgnumma	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-22
# text = Min Shape zamm houd da Spoo nu s Dynamic Duo grindt u 1999 d CD " Vollkontakthiphop " assabracht .
Min	O	O	O
Shape	B-PER	B-PER	B-PER
zamm	O	O	O
houd	O	O	O
da	O	O	O
Spoo	B-PER	B-PER	B-PER
nu	O	O	O
s	O	O	O
Dynamic	B-ORG	B-ORG	B-ORG
Duo	I-ORG	I-ORG	I-ORG
grindt	O	O	O
u	O	O	O
1999	O	O	O
d	O	O	O
CD	O	O	O
"	O	O	O
Vollkontakthiphop	B-WOA	B-WOA	B-WOA
"	O	O	O
assabracht	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-23
# text = Dej ejaschtn Deals hom nou d Grundloḡ fia d Kommeazialisirung von n Schweiza Rap glegt .
Dej	O	O	O
ejaschtn	O	O	O
Deals	O	O	O
hom	O	O	O
nou	O	O	O
d	O	O	O
Grundloḡ	O	O	O
fia	O	O	O
d	O	O	O
Kommeazialisirung	O	O	O
von	O	O	O
n	O	O	O
Schweiza	B-LOCderiv	B-LANG	B-LANG
Rap	O	O	O
glegt	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-24
# text = Weitas hom se 1996 z Bern dej Hobbitz grindt u 1999 es ejascht Album assabracht .
Weitas	O	O	O
hom	O	O	O
se	O	O	O
1996	O	O	O
z	O	O	O
Bern	B-LOC	B-LOC	B-LOC
dej	O	O	O
Hobbitz	B-ORG	B-ORG	B-ORG
grindt	O	O	O
u	O	O	O
1999	O	O	O
es	O	O	O
ejascht	O	O	O
Album	O	O	O
assabracht	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-25
# text = 1996 wean aa d Oschtblock Kuabuaba grindt .
1996	O	O	O
wean	O	O	O
aa	O	O	O
d	O	O	O
Oschtblock	B-ORG	B-ORG	B-ORG
Kuabuaba	I-ORG	I-ORG	I-ORG
grindt	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-26
# text = 1997 wiad z Bern d Wurzel 5 grindt , dej wou nu 1998 d ejaschtn zwej Tracks assabrenga .
1997	O	O	O
wiad	O	O	O
z	O	O	O
Bern	B-LOC	B-LOC	B-LOC
d	O	O	O
Wurzel	B-ORG	B-ORG	B-ORG
5	I-ORG	I-ORG	I-ORG
grindt	O	O	O
,	O	O	O
dej	O	O	O
wou	O	O	O
nu	O	O	O
1998	O	O	O
d	O	O	O
ejaschtn	O	O	O
zwej	O	O	O
Tracks	O	O	O
assabrenga	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-27
# text = Da Griot hout 1998 sa ejaschta Plattn " s' Rosebett " assabracht u 1999 es Mixtape " Dynamite " .
Da	O	O	O
Griot	B-PER	B-PER	B-PER
hout	O	O	O
1998	O	O	O
sa	O	O	O
ejaschta	O	O	O
Plattn	O	O	O
"	O	O	O
s'	O	O	O
Rosebett	B-WOA	B-WOA	B-WOA
"	O	O	O
assabracht	O	O	O
u	O	O	O
1999	O	O	O
es	O	O	O
Mixtape	O	O	O
"	O	O	O
Dynamite	B-WOA	B-WOA	B-WOA
"	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-28
# text = 1998 wiad z Graubindn d Sektion Kuchikäschtli grindt .
1998	O	O	O
wiad	O	O	O
z	O	O	O
Graubindn	B-LOC	B-LOC	B-LOC
d	O	O	O
Sektion	B-ORG	B-ORG	B-ORG
Kuchikäschtli	I-ORG	I-ORG	I-ORG
grindt	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-29
# text = 1998 wiad z Bern aa d Formazion PVP grindt , dej wou 1999 d ejascht Plattn " Äsche zu Schtoub " assabracht hom. 1998 is d Basla Gruppn TAFS grindt woan , u houd 1999 nu d ejascht Singl " 8i Bahnhof " assabracht .
1998	O	O	O
wiad	O	O	O
z	O	O	O
Bern	B-LOC	B-LOC	B-LOC
aa	O	O	O
d	O	O	O
Formazion	O	B-ORG	B-ORG
PVP	B-ORG	I-ORG	I-ORG
grindt	O	O	O
,	O	O	O
dej	O	O	O
wou	O	O	O
1999	O	O	O
d	O	O	O
ejascht	O	O	O
Plattn	O	O	O
"	O	O	O
Äsche	B-WOA	B-WOA	B-WOA
zu	I-WOA	I-WOA	I-WOA
Schtoub	I-WOA	I-WOA	I-WOA
"	O	O	O
assabracht	O	O	O
hom.	O	O	O
1998	O	O	O
is	O	O	O
d	O	O	O
Basla	B-LOCderiv	B-LOCderiv	B-LOCderiv
Gruppn	O	O	O
TAFS	B-ORG	B-ORG	B-ORG
grindt	O	O	O
woan	O	O	O
,	O	O	O
u	O	O	O
houd	O	O	O
1999	O	O	O
nu	O	O	O
d	O	O	O
ejascht	O	O	O
Singl	O	O	O
"	O	O	O
8i	B-WOA	B-WOA	B-WOA
Bahnhof	I-WOA	I-WOA	I-WOA
"	O	O	O
assabracht	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-30
# text = Da DJ Dimos houd 1998 es Album " Homework " assabracht .
Da	O	O	O
DJ	B-PER	O	O
Dimos	I-PER	B-PER	B-PER
houd	O	O	O
1998	O	O	O
es	O	O	O
Album	O	O	O
"	O	O	O
Homework	B-WOA	B-WOA	B-WOA
"	O	O	O
assabracht	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-31
# text = Da Gimma houd 1999 sa ejaschts Album " Planet Strengelbach " assabracht .
Da	O	O	O
Gimma	B-PER	B-PER	B-PER
houd	O	O	O
1999	O	O	O
sa	O	O	O
ejaschts	O	O	O
Album	O	O	O
"	O	O	O
Planet	B-WOA	B-WOA	B-WOA
Strengelbach	I-WOA	I-WOA	I-WOA
"	O	O	O
assabracht	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-32
# text = I d 90ga hod da Baze min Thomes aa Thomes & Baze , resp. Double Dragon , grindt .
I	O	O	O
d	O	O	O
90ga	O	O	O
hod	O	O	O
da	O	O	O
Baze	B-PER	B-PER	B-PER
min	O	O	O
Thomes	B-PER	B-PER	B-PER
aa	O	O	O
Thomes	B-ORG	B-ORG	B-ORG
&	I-ORG	I-ORG	I-ORG
Baze	I-ORG	I-ORG	I-ORG
,	O	I-ORG	I-ORG
resp.	O	I-ORG	I-ORG
Double	B-ORG	I-ORG	I-ORG
Dragon	I-ORG	I-ORG	I-ORG
,	O	O	O
grindt	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-33
# text = 1999 is s Musiklabel Chlyklass Records aswej a Vabandt vo d Berna Formazionna Wurzel 5 , PVP u Thomes & Baze grindt woan .
1999	O	O	O
is	O	O	O
s	O	O	O
Musiklabel	O	B-ORG	B-ORG
Chlyklass	B-ORG	I-ORG	I-ORG
Records	I-ORG	I-ORG	I-ORG
aswej	O	O	O
a	O	O	O
Vabandt	O	O	O
vo	O	O	O
d	O	O	O
Berna	B-LOCderiv	B-LOCderiv	B-LOCderiv
Formazionna	O	B-ORG	B-ORG
Wurzel	B-ORG	B-ORG	B-ORG
5	I-ORG	I-ORG	I-ORG
,	O	O	O
PVP	B-ORG	B-ORG	B-ORG
u	O	O	O
Thomes	B-ORG	B-ORG	B-ORG
&	I-ORG	I-ORG	I-ORG
Baze	I-ORG	I-ORG	I-ORG
grindt	O	O	O
woan	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-34
# text = Aa d Bindna-Rap-Gruppn Breitbild is 1999 afkumma .
Aa	O	O	O
d	O	O	O
Bindna-Rap-Gruppn	O	O	O
Breitbild	B-ORG	B-ORG	B-ORG
is	O	O	O
1999	O	O	O
afkumma	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-35
# text = Af s End vo 90ga gits aa dea " Krümelmonstaz " , d wou da Webba midgrindt houd .
Af	O	O	O
s	O	O	O
End	O	O	O
vo	O	O	O
90ga	O	O	O
gits	O	O	O
aa	O	O	O
dea	O	O	O
"	O	O	O
Krümelmonstaz	B-ORG	B-ORG	B-ORG
"	O	O	O
,	O	O	O
d	O	O	O
wou	O	O	O
da	O	O	O
Webba	B-PER	B-PER	B-PER
midgrindt	O	O	O
houd	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-36
# text = I d 90ga - u danou - hom se aa vill Rappa nu af " Freestyle Sessions " un af Konzeatt tummlt .
I	O	O	O
d	O	O	O
90ga	O	O	O
-	O	O	O
u	O	O	O
danou	O	O	O
-	O	O	O
hom	O	O	O
se	O	O	O
aa	O	O	O
vill	O	O	O
Rappa	O	O	O
nu	O	O	O
af	O	O	O
"	O	O	O
Freestyle	O	O	O
Sessions	O	O	O
"	O	O	O
un	O	O	O
af	O	O	O
Konzeatt	O	O	O
tummlt	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-37
# text = Da Knackeboul , da Samurai , da DefG u vill Ondane hom nuh i d 90ga õgfangt z rappn .
Da	O	O	O
Knackeboul	B-PER	B-PER	B-PER
,	O	O	O
da	O	O	O
Samurai	B-PER	B-PER	B-PER
,	O	O	O
da	O	O	O
DefG	B-PER	B-PER	B-PER
u	O	O	O
vill	O	O	O
Ondane	O	O	O
hom	O	O	O
nuh	O	O	O
i	O	O	O
d	O	O	O
90ga	O	O	O
õgfangt	O	O	O
z	O	O	O
rappn	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-38
# text = Vo d 2000da õ wiads uniwasichtle , wal s awl mejra Rappa , Albna u Raprichtunga wean .
Vo	O	O	O
d	O	O	O
2000da	O	O	O
õ	O	O	O
wiads	O	O	O
uniwasichtle	O	O	O
,	O	O	O
wal	O	O	O
s	O	O	O
awl	O	O	O
mejra	O	O	O
Rappa	O	O	O
,	O	O	O
Albna	O	O	O
u	O	O	O
Raprichtunga	O	O	O
wean	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-39
# text = Da Rap wiad kommeazjella u dafolgreiche Gruppn wej Chlyklass u Sektion Kuchikäschtli wean fia " Trademarks " gholtn .
Da	O	O	O
Rap	O	O	O
wiad	O	O	O
kommeazjella	O	O	O
u	O	O	O
dafolgreiche	O	O	O
Gruppn	O	O	O
wej	O	O	O
Chlyklass	B-ORG	B-ORG	B-ORG
u	O	O	O
Sektion	B-ORG	B-ORG	B-ORG
Kuchikäschtli	I-ORG	I-ORG	I-ORG
wean	O	O	O
fia	O	O	O
"	O	O	O
Trademarks	O	O	O
"	O	O	O
gholtn	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-40
# text = Da Spooman kumt 2000 , da Bligg 2001 , d Sektion Kuchikäschtli kumt 2002 , d Wurzel 5 2003 i d Charts .
Da	O	O	O
Spooman	B-PER	B-PER	B-PER
kumt	O	O	O
2000	O	O	O
,	O	O	O
da	O	O	O
Bligg	B-PER	B-PER	B-PER
2001	O	O	O
,	O	O	O
d	O	O	O
Sektion	B-ORG	B-ORG	B-ORG
Kuchikäschtli	I-ORG	I-ORG	I-ORG
kumt	O	O	O
2002	O	O	O
,	O	O	O
d	O	O	O
Wurzel	B-ORG	B-ORG	B-ORG
5	I-ORG	I-ORG	I-ORG
2003	O	O	O
i	O	O	O
d	O	O	O
Charts	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-41
# text = Danou kumma awl mejra u mejra andana Rappa aa i d Charts .
Danou	O	O	O
kumma	O	O	O
awl	O	O	O
mejra	O	O	O
u	O	O	O
mejra	O	O	O
andana	O	O	O
Rappa	O	O	O
aa	O	O	O
i	O	O	O
d	O	O	O
Charts	O	O	O
.	O	O	O

# sent_id = bar_wiki_Schweiza-Rap-42
