# newdoc id = bar_wiki_Wörnitz
# sent_id = bar_wiki_Wörnitz-1
# text = Wörnitz
Lauf	O	O
,	O	O
de	O	O
Suilzach	B-LOC	B-LOC
,	O	O
in	O	O
sie	O	O
mindt	O	O
,	O	O
deran	O	O
naha	O	O
und	O	O
fast	O	O
parallela	O	O
Lauf	O	O
eastlich	O	O
vo	O	O
ihram	O	O
ihr	O	O
da	O	O
bisher	O	O
greasstn	O	O
linka	O	O
Zuifluss	O	O
vawehrt	O	O
hot	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-15
# text = Vo do ziagt si in da Richtung vo da zulaafadn Suilzach weida noch Ostsüdostn und areicht in da Näh vom andarn End vom kloana Hesselbeag-Massiv Wassatrüdinga , wo's sa se kurz vor da Aufnahm vom Lentersheimer Muihlboch aus'm Nordn abrubt noch Südn kehrt .
Vo	O	O
do	O	O
ziagt	O	O
si	O	O
in	O	O
da	O	O
Richtung	O	O
vo	O	O
da	O	O
zulaafadn	O	O
Suilzach	B-LOC	B-LOC
weida	O	O
noch	O	O
Ostsüdostn	O	O
und	O	O
areicht	O	O
in	O	O
da	O	O
Näh	O	O
vom	O	O
andarn	O	O
End	O	O
vom	O	O
kloana	O	O
Hesselbeag-Massiv	B-LOCpart	B-LOC
Wassatrüdinga	B-LOC	B-LOC
,	O	O
wo's	O	O
sa	O	O
se	O	O
kurz	O	O
vor	O	O
da	O	O
Aufnahm	O	O
vom	O	O
Lentersheimer	B-LOCderiv	B-LOC
Muihlboch	B-LOC	I-LOC
aus'm	O	O
Nordn	O	O
abrubt	O	O
noch	O	O
Südn	O	O
kehrt	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-16
# text = Auf Südkurs tritt's bei Auhausen in dern Nordostn in de weite flache Landschaft vom Neardlinga Rias ai .
Auf	O	O
Südkurs	O	O
tritt's	O	O
bei	O	O
Auhausen	O	B-LOC
in	O	O
dern	O	O
Nordostn	O	O
in	O	O
de	O	O
weite	O	O
flache	O	O
Landschaft	O	O
vom	O	O
Neardlinga	B-LOC	B-LOC
Rias	I-LOC	I-LOC
ai	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-17
# text = No in ihram Nordn bassiert's de kloane Residenzstod Oettingen .
No	O	O
in	O	O
ihram	O	O
Nordn	O	O
bassiert's	O	O
de	O	O
kloane	O	O
Residenzstod	O	O
Oettingen	B-LOC	B-LOC
.	O	O

# sent_id = bar_wiki_Wörnitz-18
# text = Bevor's den Südostfand vom Rias areicht , fliasst ihr noch vo rechts de Eger zua , de den greasstn Teil vo da ebnen Flachlandschaft im Westn entwässart und noch ihrana Entstehung jenseits da wirttmbeagischn Landesgrenz durch Neardlingaheroziagt .
Bevor's	O	O
den	O	O
Südostfand	O	O
vom	O	O
Rias	B-LOC	B-LOC
areicht	O	O
,	O	O
fliasst	O	O
ihr	O	O
noch	O	O
vo	O	O
rechts	O	O
de	O	O
Eger	B-LOC	B-LOC
zua	O	O
,	O	O
de	O	O
den	O	O
greasstn	O	O
Teil	O	O
vo	O	O
da	O	O
ebnen	O	O
Flachlandschaft	O	O
im	O	O
Westn	O	O
entwässart	O	O
und	O	O
noch	O	O
ihrana	O	O
Entstehung	O	O
jenseits	O	O
da	O	O
wirttmbeagischn	B-LOCderiv	B-LOCderiv
Landesgrenz	O	O
durch	O	O
Neardlingaheroziagt	B-LOCpart	B-LOCpart
.	O	O

# sent_id = bar_wiki_Wörnitz-19
# text = Oschliassnd bricht's in am enga , gwundna , südeastlich laafadn Doi durch'n Jura an da Grenz vo eastlicher Schwäbis cha Oib und südwestlicha Franknoib , in dem des Stodal Harburg am Ufa liagt .
Oschliassnd	O	O
bricht's	O	O
in	O	O
am	O	O
enga	O	O
,	O	O
gwundna	O	O
,	O	O
südeastlich	O	O
laafadn	O	O
Doi	O	O
durch'n	O	O
Jura	B-LOC	B-LOC
an	O	O
da	O	O
Grenz	O	O
vo	O	O
eastlicher	O	B-LOC
Schwäbis	B-LOC	I-LOC
cha	I-LOC	I-LOC
Oib	I-LOC	I-LOC
und	O	O
südwestlicha	O	B-LOC
Franknoib	B-LOC	I-LOC
,	O	O
in	O	O
dem	O	O
des	O	O
Stodal	O	O
Harburg	B-LOC	B-LOC
am	O	O
Ufa	O	B-LOC
liagt	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-20
# text = Bold danoch mindt's , noch am Lauf vo iba 130 Kilometa , in Doanawearth im boarischn Schwoam vo links in de Doana .
Bold	O	O
danoch	O	O
mindt's	O	O
,	O	O
noch	O	O
am	O	O
Lauf	O	O
vo	O	O
iba	O	O
130	O	O
Kilometa	O	O
,	O	O
in	O	O
Doanawearth	B-LOC	B-LOC
im	O	O
boarischn	B-LOCderiv	B-LOC
Schwoam	B-LOC	I-LOC
vo	O	O
links	O	O
in	O	O
de	O	O
Doana	B-LOC	B-LOC
.	O	O

# sent_id = bar_wiki_Wörnitz-21
# text = De Wernitz entwässart a Gebeit vo iba 1680 Quadratkilometa noch Südsüdostn zu Doana .
De	O	O
Wernitz	B-LOC	B-LOC
entwässart	O	O
a	O	O
Gebeit	O	O
vo	O	O
iba	O	O
1680	O	O
Quadratkilometa	O	O
noch	O	O
Südsüdostn	O	O
zu	O	O
Doana	B-LOC	B-LOC
.	O	O

# sent_id = bar_wiki_Wörnitz-22
# text = Es umfasst an groassn Teil vo da westlichn Franknhea , an deram Ostran zum Mittlfräkischn Beckn sie nächst valaaft , eh's no voa Dinkelsbühl durh des Mittlfränkische Beckkn fliasst , noch Wilburgstetten nacha durch des Vorland vo da Südlichn Fanknoib , des sie zletzt auf Südlauf valasst .
Es	O	O
umfasst	O	O
an	O	O
groassn	O	O
Teil	O	O
vo	O	O
da	O	O
westlichn	O	B-LOC
Franknhea	B-LOC	I-LOC
,	O	O
an	O	O
deram	O	O
Ostran	O	O
zum	O	O
Mittlfräkischn	B-LOC	B-LOC
Beckn	I-LOC	I-LOC
sie	O	O
nächst	O	O
valaaft	O	O
,	O	O
eh's	O	O
no	O	O
voa	O	O
Dinkelsbühl	B-LOC	B-LOC
durh	O	O
des	O	O
Mittlfränkische	B-LOC	B-LOC
Beckkn	I-LOC	I-LOC
fliasst	O	O
,	O	O
noch	O	O
Wilburgstetten	B-LOC	B-LOC
nacha	O	O
durch	O	O
des	O	O
Vorland	B-LOC	O
vo	I-LOC	O
da	I-LOC	O
Südlichn	I-LOC	B-LOC
Fanknoib	I-LOC	I-LOC
,	O	O
des	O	O
sie	O	O
zletzt	O	O
auf	O	O
Südlauf	O	O
valasst	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-23
# text = Sie wechslt do ins Neardlinga Rias und is oschliassnd mit ihram Doi duch den Jura da westlichste Teil vo da Südlichn Franknoib an da Grenz zur Riasoib im Westn , de ihraseits zur Schäbischn Oib rechnat .
Sie	O	O
wechslt	O	O
do	O	O
ins	O	O
Neardlinga	B-LOC	B-LOC
Rias	I-LOC	I-LOC
und	O	O
is	O	O
oschliassnd	O	O
mit	O	O
ihram	O	O
Doi	O	O
duch	O	O
den	O	O
Jura	B-LOC	B-LOC
da	O	O
westlichste	O	O
Teil	O	O
vo	O	O
da	O	O
Südlichn	O	B-LOC
Franknoib	B-LOC	I-LOC
an	O	O
da	O	O
Grenz	O	O
zur	O	O
Riasoib	B-LOC	B-LOC
im	O	O
Westn	O	O
,	O	O
de	O	O
ihraseits	O	O
zur	O	O
Schäbischn	B-LOC	B-LOC
Oib	I-LOC	I-LOC
rechnat	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-24
# text = Im Nordwestn und Nordn vo ihram Einzugsgebiet bei Schillingsfürst konkurriert auf am kloana Stück jenseits vo da Wassascheidn de Tauba zum Moa , auf dem greasstn Teil vo da Nordostgrenz vo ihram Einzugsgebiet de Oidmui , de in ungafähr parallelm Lauf zur Doana fliasst .
Im	O	O
Nordwestn	O	O
und	O	O
Nordn	O	O
vo	O	O
ihram	O	O
Einzugsgebiet	O	O
bei	O	O
Schillingsfürst	B-LOC	B-LOC
konkurriert	O	O
auf	O	O
am	O	O
kloana	O	O
Stück	O	O
jenseits	O	O
vo	O	O
da	O	O
Wassascheidn	O	O
de	O	O
Tauba	B-LOC	B-LOC
zum	O	O
Moa	B-LOC	B-LOC
,	O	O
auf	O	O
dem	O	O
greasstn	O	O
Teil	O	O
vo	O	O
da	O	O
Nordostgrenz	O	O
vo	O	O
ihram	O	O
Einzugsgebiet	O	O
de	O	O
Oidmui	B-LOC	B-LOC
,	O	O
de	O	O
in	O	O
ungafähr	O	O
parallelm	O	O
Lauf	O	O
zur	O	O
Doana	B-LOC	B-LOC
fliasst	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-25
# text = Im Westn dessejbign ziagt de Jagstzum Neckar .
Im	O	O
Westn	O	O
dessejbign	O	O
ziagt	O	O
de	O	O
Jagstzum	B-LOCpart	B-LOCpart
Neckar	B-LOC	B-LOC
.	O	O

# sent_id = bar_wiki_Wörnitz-26
# text = De Wernitz is a Teil vo oidn , südeastlich orientierdn Zuflusssystem zur Doana , wos se in na na sehr gleichmäßinga Gefällkurvn vo dem Fluss und am geringa mittlarn Sohlgefej vo ungafähr 0,7 Promill ausdruckt .
De	O	O
Wernitz	B-LOC	B-LOC
is	O	O
a	O	O
Teil	O	O
vo	O	O
oidn	O	O
,	O	O
südeastlich	O	O
orientierdn	O	O
Zuflusssystem	O	O
zur	O	O
Doana	B-LOC	B-LOC
,	O	O
wos	O	O
se	O	O
in	O	O
na	O	O
na	O	O
sehr	O	O
gleichmäßinga	O	O
Gefällkurvn	O	O
vo	O	O
dem	O	O
Fluss	O	O
und	O	O
am	O	O
geringa	O	O
mittlarn	O	O
Sohlgefej	O	O
vo	O	O
ungafähr	O	O
0,7	O	O
Promill	O	O
ausdruckt	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-27
# text = De emfoills danubische Oidmui im Nordostn hot da an Wert vo rund 0,5 Promill , währand de rheinsch oriendiertn Nachbarfliss Jagst im Westn und Tauba im Nordwest den doppedn Wert vo da Wernitz erreichan oda ibaschreitn .
De	O	O
emfoills	O	O
danubische	B-LOCderiv	O
Oidmui	B-LOC	B-LOC
im	O	O
Nordostn	O	O
hot	O	O
da	O	O
an	O	O
Wert	O	O
vo	O	O
rund	O	O
0,5	O	O
Promill	O	O
,	O	O
währand	O	O
de	O	O
rheinsch	B-LOCderiv	O
oriendiertn	O	O
Nachbarfliss	O	O
Jagst	B-LOC	B-LOC
im	O	O
Westn	O	O
und	O	O
Tauba	B-LOC	B-LOC
im	O	O
Nordwest	O	O
den	O	O
doppedn	O	O
Wert	O	O
vo	O	O
da	O	O
Wernitz	B-LOC	B-LOC
erreichan	O	O
oda	O	O
ibaschreitn	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-28
# text = Sie is da erste greassare , no heit zur Doana noch Südostn entwässarnde Fluss , den ma aus Richtung vom mittlarn Neckar bei Heilbronn
Sie	O	O
is	O	O
da	O	O
erste	O	O
greassare	O	O
,	O	O
no	O	O
heit	O	O
zur	O	O
Doana	B-LOC	B-LOC
noch	O	O
Südostn	O	O
entwässarnde	O	O
Fluss	O	O
,	O	O
den	O	O
ma	O	O
aus	O	O
Richtung	O	O
vom	O	O
mittlarn	O	O
Neckar	B-LOC	B-LOC
bei	O	O
Heilbronn	B-LOC	B-LOC

# sent_id = bar_wiki_Wörnitz-29
# text = kemmad otrifft , wenn ma in eastlicha Richtung des Südwestdeitsche Stufnland durchquert .
kemmad	O	O
otrifft	O	O
,	O	O
wenn	O	O
ma	O	O
in	O	O
eastlicha	O	O
Richtung	O	O
des	O	O
Südwestdeitsche	B-LOC	B-LOC
Stufnland	I-LOC	I-LOC
durchquert	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-30
# text = Vor längara geologischa Zeit san aa de dovoa heit zum Neckar lafadn Kocha und Jagst no in dera Richtung zur Doana hi gflossn .
Vor	O	O
längara	O	O
geologischa	O	O
Zeit	O	O
san	O	O
aa	O	O
de	O	O
dovoa	O	O
heit	O	O
zum	O	O
Neckar	B-LOC	B-LOC
lafadn	O	O
Kocha	B-LOC	B-LOC
und	O	O
Jagst	B-LOC	B-LOC
no	O	O
in	O	O
dera	O	O
Richtung	O	O
zur	O	O
Doana	B-LOC	B-LOC
hi	O	O
gflossn	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-31
# text = An deitlichn Hiweis auf den Gwinn vom Rhein-System sigt ma beim Schillingsfiasta Ursprung .
An	O	O
deitlichn	O	O
Hiweis	O	O
auf	O	O
den	O	O
Gwinn	O	O
vom	O	O
Rhein-System	B-LOCpart	B-LOCpart
sigt	O	O
ma	O	O
beim	O	O
Schillingsfiasta	B-LOCderiv	B-LOC
Ursprung	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-32
# text = Rechts und nordwestle vom obarstn Lauf foillt da de Franknhea jenseits vo na kloana Geländewelln im Stodal auf de erstn 2 Kilometa iba die " Katznling " vom Davidsboch hi durch de heftig ogreifade rheinische Erosion freiglegte Hohenloha Ebne um iba 80 Hehnmeta steil ob , währand de Wernitz auf ihrn iba 130 Kilometa no ned amoi 100 Hehnmeta Gfej zoigt .
Rechts	O	O
und	O	O
nordwestle	O	O
vom	O	O
obarstn	O	O
Lauf	O	O
foillt	O	O
da	O	O
de	O	O
Franknhea	B-LOC	B-LOC
jenseits	O	O
vo	O	O
na	O	O
kloana	O	O
Geländewelln	O	O
im	O	O
Stodal	O	O
auf	O	O
de	O	O
erstn	O	O
2	O	O
Kilometa	O	O
iba	O	O
die	O	O
"	O	O
Katznling	O	B-LOC
"	O	O
vom	O	O
Davidsboch	B-LOC	B-LOC
hi	O	O
durch	O	O
de	O	O
heftig	O	O
ogreifade	O	O
rheinische	B-LOCderiv	B-LOCderiv
Erosion	O	O
freiglegte	O	O
Hohenloha	B-LOC	B-LOC
Ebne	I-LOC	I-LOC
um	O	O
iba	O	O
80	O	O
Hehnmeta	O	O
steil	O	O
ob	O	O
,	O	O
währand	O	O
de	O	O
Wernitz	B-LOC	B-LOC
auf	O	O
ihrn	O	O
iba	O	O
130	O	O
Kilometa	O	O
no	O	O
ned	O	O
amoi	O	O
100	O	O
Hehnmeta	O	O
Gfej	O	O
zoigt	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-33
# text = Im Doi lign meist nur kloane Dearfa und Ghöfte , de oanzinga Städt vorm Mindungsort Doanawerth an da Doana mit unta
Im	O	O
Doi	O	O
lign	O	O
meist	O	O
nur	O	O
kloane	O	O
Dearfa	O	O
und	O	O
Ghöfte	O	O
,	O	O
de	O	O
oanzinga	O	O
Städt	O	O
vorm	O	O
Mindungsort	O	O
Doanawerth	B-LOC	B-LOC
an	O	O
da	O	O
Doana	B-LOC	B-LOC
mit	O	O
unta	O	O

# sent_id = bar_wiki_Wörnitz-34
# text = 20.000 Eiwohna san Dinkelsbühl mit unta 12.000 sowie Wassatrüdinga , Oettingen und Harburg mit zwischn 5.000 und 6.000 Eiwohna .
20.000	O	O
Eiwohna	O	O
san	O	O
Dinkelsbühl	B-LOC	B-LOC
mit	O	O
unta	O	O
12.000	O	O
sowie	O	O
Wassatrüdinga	B-LOC	B-LOC
,	O	O
Oettingen	B-LOC	B-LOC
und	O	O
Harburg	B-LOC	B-LOC
mit	O	O
zwischn	O	O
5.000	O	O
und	O	O
6.000	O	O
Eiwohna	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-35
# text = Sejbst vo dene lebt a merklicha Teil aussahoi vo de Zentren in voi kloane Weila und Oinzlgheft , denn de Gmoa und Städt umfassn in dera dünn besiedldn Landschoft weide Flächn in land- und forstwirtschaftlicha Flua .
Sejbst	O	O
vo	O	O
dene	O	O
lebt	O	O
a	O	O
merklicha	O	O
Teil	O	O
aussahoi	O	O
vo	O	O
de	O	O
Zentren	O	O
in	O	O
voi	O	O
kloane	O	O
Weila	O	O
und	O	O
Oinzlgheft	O	O
,	O	O
denn	O	O
de	O	O
Gmoa	O	O
und	O	O
Städt	O	O
umfassn	O	O
in	O	O
dera	O	O
dünn	O	O
besiedldn	O	O
Landschoft	O	O
weide	O	O
Flächn	O	O
in	O	O
land-	O	O
und	O	O
forstwirtschaftlicha	O	O
Flua	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-36
# text = Wörnitzquej in Schillingsfürst an da Dombühla Strass auf etwa 490 Meta .
Wörnitzquej	B-LOCpart	B-LOC
in	O	O
Schillingsfürst	B-LOC	B-LOC
an	O	O
da	O	O
Dombühla	B-LOC	B-LOC
Strass	I-LOC	I-LOC
auf	O	O
etwa	O	O
490	O	O
Meta	O	O
.	O	O

# sent_id = bar_wiki_Wörnitz-37
# text = Obalauf noch Südsüdostn bis zum Ostknick bei Wilburgstettn :
Obalauf	O	O
noch	O	O
Südsüdostn	O	O
bis	O	O
zum	O	O
Ostknick	O	O
bei	O	O
Wilburgstettn	B-LOC	B-LOC
:	O	O

# sent_id = bar_wiki_Wörnitz-38
# text = Ostlauf bis Wassatründinga :
Ostlauf	O	O
bis	O	O
Wassatründinga	B-LOC	B-LOC
:	O	O

# sent_id = bar_wiki_Wörnitz-39
# text = Südlauf bis zum Rand vo da Franknoib :
Südlauf	O	O
bis	O	O
zum	O	O
Rand	O	O
vo	O	O
da	O	O
Franknoib	B-LOC	B-LOC
:	O	O

# sent_id = bar_wiki_Wörnitz-40
# text = " , vo links bei Bühl im Rias .
