# newdoc id = bar_tweet_328884802419822592
# sent_id = bar_tweet_328884802419822592-1
# text = _ ___
# text = ______ _____ ___ _____ _ ______ ______ __ __
______	B-PER	B-PER
_____	I-PER	B-PER
___	O	O
_____	B-PER	B-PER
_	O	O
______	O	O
______	O	O
__	O	O
__	O	O

# newdoc id = bar_tweet_495674120403976194
# sent_id = bar_tweet_495674120403976194-1
# text = ______ ___ _
______	O	O
___	O	O
_	O	O

# sent_id = bar_tweet_495674120403976194-2
# text = __ _________ _ ______________________
__	O	O
_________	B-ORG	O
_	O	O
______________________	O	O

# newdoc id = bar_tweet_1563964062467227651
# sent_id = bar_tweet_1563964062467227651-1
# text = ________________ _________ ____ ___ _____ ____ _ ____ _ __________ ___ __ ______ _____ ____ ___ __ ______ _______ ___ __________ _ ______________ _ _
________________	O	O
_________	O	O
____	O	O
___	O	O
_____	O	O
____	O	O
_	O	O
____	O	O
_	O	O
__________	O	O
___	O	O
__	O	O
______	O	O
_____	O	O
____	O	O
___	O	O
__	O	O
______	O	O
_______	O	O
___	O	O
__________	O	O
_	O	O
______________	B-LOC	B-LOC
_	O	O
_	O	O

# sent_id = bar_tweet_1563964062467227651-2
# text = ____ _ ____ _ __________ _______________________
____	O	O
_	O	O
____	O	O
_	O	O
__________	O	O
_______________________	O	O

# newdoc id = bar_tweet_1174754547438444545
# sent_id = bar_tweet_1174754547438444545-1
# text = ______________ ________ ___ ____ _______________________
______________	O	O
________	O	O
___	O	O
____	O	O
_______________________	O	O

# newdoc id = bar_tweet_1538074532212264960
# sent_id = bar_tweet_1538074532212264960-1
# text = __________ ________ _____________ ___________ ___________ _______ ___________ __________ _____________ ___________ ____________ ________ _____________ _________ ____________ ____________ _____________ ___________ __________ ___ _____ __ _ _____ _ __ __ _ _
__________	O	O
________	O	O
_____________	O	O
___________	O	O
___________	O	O
_______	O	O
___________	O	O
__________	O	O
_____________	O	O
___________	O	O
____________	O	O
________	O	O
_____________	O	O
_________	O	O
____________	O	O
____________	O	O
_____________	O	O
___________	O	O
__________	O	O
___	O	O
_____	O	O
__	O	O
_	O	O
_____	B-PER	B-PER
_	O	O
__	O	O
__	O	O
_	O	O
_	O	O

# sent_id = bar_tweet_1538074532212264960-2
# text = _ _______ ___ ____ ___ ______ __________ ___ ____ ____ ___ ____ ________ _ __ __ _
_	O	O
_______	O	O
___	O	O
____	O	O
___	O	O
______	O	O
__________	O	O
___	O	O
____	O	O
____	O	O
___	O	O
____	O	O
________	O	O
_	O	O
__	O	O
__	O	O
_	O	O

# newdoc id = bar_tweet_1488768303480946690
# sent_id = bar_tweet_1488768303480946690-1
# text = ______________ __ ______ ______ _
______________	O	O
__	O	O
______	O	O
______	O	O
_	O	O

# sent_id = bar_tweet_1488768303480946690-2
# text = _____ ___ _ _
_____	O	O
___	O	O
_	O	O
_	O	O

# sent_id = bar_tweet_1488768303480946690-3
# text = _____ ______ ___ ___ ___ ____________ ___ __ _____ _____ _ _____ _ __ _
_____	O	O
______	O	O
___	O	O
___	O	O
___	O	O
____________	O	O
___	O	O
__	O	O
_____	O	O
_____	O	O
_	O	O
_____	B-PER	B-PER
_	O	O
__	O	O
_	O	O

# newdoc id = bar_tweet_1658898159475589120
# sent_id = bar_tweet_1658898159475589120-1
# text = __________ _________ __ _ _ _ _
__________	O	O
_________	O	O
__	O	O
_	O	O
_	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1642161667684401153
# sent_id = bar_tweet_1642161667684401153-1
# text = __ ___________ ______ ___ ___ ____ ___ ___ ____ ___ ___________ _ _ _ _ _ _____ ____ __ ___ ____ _______ _____ ____ __ _ ________________ ____ __ _ _______________________
__	O	O
___________	O	O
______	O	O
___	O	O
___	O	O
____	O	O
___	O	O
___	O	O
____	O	O
___	O	O
___________	B-EVENT	O
_	O	O
_	O	O
_	O	O
_	O	O
_	O	O
_____	O	O
____	O	O
__	O	O
___	O	O
____	O	O
_______	O	O
_____	O	O
____	O	O
__	O	O
_	O	O
________________	O	O
____	O	O
__	O	O
_	O	O
_______________________	O	O

# newdoc id = bar_tweet_1322781211937431554
# sent_id = bar_tweet_1322781211937431554-1
# text = ___________ ___ _____ _
___________	O	O
___	O	O
_____	O	O
_	O	O

# sent_id = bar_tweet_1322781211937431554-2
# text = ____ _ __ __ _________ _ _____ _
____	O	O
_	O	O
__	O	O
__	O	O
_________	O	O
_	O	O
_____	B-PER	B-PER
_	O	O

# sent_id = bar_tweet_1322781211937431554-3
# text = __ __________ _____ _ __ ______ ______ _____ _
__	O	O
__________	O	O
_____	O	O
_	O	O
__	O	O
______	O	O
______	O	O
_____	O	O
_	O	O

# sent_id = bar_tweet_1322781211937431554-4
# text = ____ ______ ____ _____ _
____	O	O
______	O	O
____	O	O
_____	O	O
_	O	O

# sent_id = bar_tweet_1322781211937431554-5
# text = ____ _____ ___ ____ ______ _ _ _____ ___ ____ _ _____ ___ ____ _ _
____	O	O
_____	O	O
___	O	O
____	B-ORG	B-ORG
______	O	O
_	O	O
_	O	O
_____	O	O
___	O	O
____	O	O
_	O	O
_____	O	O
___	O	O
____	O	O
_	O	O
_	O	O

# sent_id = bar_tweet_1322781211937431554-6
# text = ___ ______ ___ __ ___ ____ ___ ______ _ _
___	O	O
______	O	O
___	O	O
__	O	O
___	O	O
____	O	O
___	O	O
______	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1181272200906776576
# sent_id = bar_tweet_1181272200906776576-1
# text = __ __________ _ ______________ ________________ ___ _ _____ __ ___ ____ _
__	O	O
__________	O	O
_	O	O
______________	O	O
________________	O	O
___	O	O
_	O	O
_____	O	O
__	O	O
___	O	O
____	O	O
_	O	O

# sent_id = bar_tweet_1181272200906776576-2
# text = ___ __ __________ ____ _____ _ ___ __ ____ _ ___ __ ____ ____ _ _____ _ _
___	O	O
__	O	O
__________	B-PER	B-PER
____	O	O
_____	O	O
_	O	O
___	O	O
__	O	O
____	O	O
_	O	O
___	O	O
__	O	O
____	O	O
____	O	O
_	O	O
_____	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1571175945867870210
# sent_id = bar_tweet_1571175945867870210-1
# text = ____________ __ ___ _____ _ __ __ _ _____ ___ _____ ____ _ ___ ____ ___ __ _____ _ __ _____ _ _ ____ _ _ _
____________	O	O
__	O	O
___	O	O
_____	O	O
_	O	O
__	O	O
__	O	O
_	O	O
_____	O	O
___	O	O
_____	O	O
____	O	O
_	O	O
___	O	O
____	O	O
___	O	O
__	O	O
_____	O	O
_	O	O
__	O	O
_____	O	O
_	O	O
_	O	O
____	O	O
_	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1602548622855471104
# sent_id = bar_tweet_1602548622855471104-1
# text = ______________ _________ _________ _________ ___ _______ _____ _____ ________________ ____ _____ ______ ____ ___ ___________ ___ ___ ______ ____ _
______________	O	O
_________	O	O
_________	O	O
_________	O	O
___	O	O
_______	O	O
_____	O	O
_____	O	O
________________	O	O
____	O	O
_____	O	O
______	O	O
____	O	O
___	O	O
___________	O	O
___	O	O
___	O	O
______	O	O
____	O	O
_	O	O

# newdoc id = bar_tweet_1351516369205014529
# sent_id = bar_tweet_1351516369205014529-1
# text = ____ __ __ ____ ___ _ _____ __ ____ _ ___ _____ __ _______ _
____	O	O
__	O	O
__	O	O
____	O	O
___	O	O
_	O	O
_____	O	O
__	O	O
____	B-LOC	B-LOC
_	O	O
___	O	O
_____	O	O
__	O	O
_______	O	O
_	O	O

# newdoc id = bar_tweet_431735559523151872
# sent_id = bar_tweet_431735559523151872-1
# text = __ _______ _ ____ ___ _______ _
__	O	O
_______	O	O
_	O	O
____	O	O
___	O	O
__	O	O
_____	O	O
_	O	O

# sent_id = bar_tweet_431735559523151872-2
# text = _ ________ ________________ _ _____ _ __ ____ _
_	O	O
________	O	O
________________	O	O
_	O	O
_____	O	O
_	O	O
__	O	O
____	O	O
_	O	O

# newdoc id = bar_tweet_1022955311219519489
# sent_id = bar_tweet_1022955311219519489-1
# text = _______ _ __ ______ __ ___ __ ________ ______ _
_______	O	O
_	O	O
__	O	O
______	O	B-PER
__	O	O
___	O	O
__	O	O
________	O	O
______	O	O
_	O	O

# sent_id = bar_tweet_1022955311219519489-2
# text = ___ ____ _____ _ ___ ____ ________ __ ___ _____ _____ __ _ _____ ______ _______ ___ ___ __ ______ ___ _____ _ ___ ____ ___ ___ __ ____ ____
___	O	O
____	O	O
_____	O	O
_	O	O
___	O	O
____	O	O
________	O	O
__	O	O
___	O	O
_____	O	O
_____	O	O
__	O	O
_	O	O
_____	O	O
______	O	O
_______	O	O
___	O	O
___	O	O
__	O	O
______	O	O
___	O	O
_____	O	O
_	O	O
___	O	O
____	O	O
___	O	O
___	O	O
__	O	O
____	O	O
____	O	O

# newdoc id = bar_tweet_1350877687099895808
# sent_id = bar_tweet_1350877687099895808-1
# text = ___________ ______________ __________ ___________ ____ __ ________ ___
___________	O	O
______________	O	O
__________	O	O
___________	O	O
____	O	O
__	O	O
________	O	O
___	O	O

# sent_id = bar_tweet_1350877687099895808-2
# text = ____ ___ _____ _ ____ _____
____	O	O
___	O	O
_____	O	O
_	O	O
____	O	O
_____	O	O

# newdoc id = bar_tweet_1313026888470867968
# sent_id = bar_tweet_1313026888470867968-1
# text = __________ __ _______ _____ _____ ___ _____ _ __ _
__________	O	O
__	O	O
_______	O	O
_____	O	O
_____	O	O
___	O	O
_____	B-LOC	B-LOC
_	O	O
__	O	O
_	O	O

# newdoc id = bar_tweet_1649990399472148482
# sent_id = bar_tweet_1649990399472148482-1
# text = _____ __ ____ _
_____	O	O
__	O	O
____	O	O
_	O	O

# newdoc id = bar_tweet_1612125676085149699
# sent_id = bar_tweet_1612125676085149699-1
# text = _____________ ____ _ ____ _ _________ _ _______ ___
_____________	O	O
____	O	O
_	O	O
____	O	O
_	O	O
_________	O	O
_	O	O
_______	O	O
___	O	O

# sent_id = bar_tweet_1612125676085149699-2
# text = ___ __ _____ ____ ____ _ ____ _ _____ ______ ___ ____ _ ___ _ __ ________ ______ _
___	O	O
__	O	O
_____	O	O
____	O	O
____	O	O
_	O	O
____	O	O
_	O	O
_____	O	O
______	O	O
___	O	O
____	O	O
_	O	O
___	O	O
_	O	O
__	O	O
________	O	O
______	O	O
_	O	O

# newdoc id = bar_tweet_1342581886120583168
# sent_id = bar_tweet_1342581886120583168-1
# text = ____________ _ __ ______ __ __ _______ _ _ _ ______ ____
____________	O	O
_	O	O
__	O	O
______	O	O
__	O	O
__	O	O
_______	O	O
_	O	O
_	O	O
_	O	O
______	O	O
____	O	O

# newdoc id = bar_tweet_1647277500693610500
# sent_id = bar_tweet_1647277500693610500-1
# text = ________________ ________________ ___ _ __ _____ __ ______ ___
________________	O	O
________________	O	O
___	O	O
_	O	O
__	O	O
_____	O	O
__	O	O
______	O	O
___	O	O

# sent_id = bar_tweet_1647277500693610500-2
# text = ___ ___ ____ _ _____ ___ __ __ ___ _____ __________ __ ____ ___ _
___	O	O
___	O	O
____	O	O
_	O	O
_____	O	O
___	O	O
__	O	O
__	O	O
___	O	O
_____	B-ORG	B-MISCpart
__________	I-ORG	I-MISCpart
__	O	O
____	O	O
___	O	O
_	O	O

# newdoc id = bar_tweet_1644428839156609031
# sent_id = bar_tweet_1644428839156609031-1
# text = ______________ __ ___ ______ __ _____ ____ _____ _
______________	O	O
__	O	O
___	O	O
______	O	O
__	O	O
_____	O	B-LOC
____	O	O
_____	O	O
_	O	O

# newdoc id = bar_tweet_1604164699964440576
# sent_id = bar_tweet_1604164699964440576-1
# text = __________ ____ __ ___ ___ ____ _
__________	O	O
____	O	O
__	O	O
___	O	O
___	O	O
____	O	O
_	O	O

# newdoc id = bar_tweet_1614272523188813824
# sent_id = bar_tweet_1614272523188813824-1
# text = ________________ _____ ___ _ _ _ _
________________	O	O
_____	O	O
___	O	O
_	O	O
_	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1650815123525627907
# sent_id = bar_tweet_1650815123525627907-1
# text = ________________ _ __ ____ _________ ___ ______ ___ __________ __ ___ __ _______ ___
________________	O	O
_	O	O
__	O	O
____	O	O
_________	O	O
___	O	O
______	O	O
___	O	O
__________	O	O
__	O	O
___	O	O
__	O	O
_______	O	O
___	O	O

# newdoc id = bar_tweet_1623106749656973312
# sent_id = bar_tweet_1623106749656973312-1
# text = _______________ ___ __ ___ __ _ ____ _ __ ___ _
_______________	O	O
___	O	O
__	O	O
___	O	O
__	O	O
_	O	O
____	O	O
_	O	O
__	O	O
___	O	O
_	O	O

# sent_id = bar_tweet_1623106749656973312-2
# text = ___________ _____ _____ ___ _____ _ ______ __ _ ____ __ _ _____________ ________ ___
___________	O	O
_____	O	O
_____	O	O
___	O	O
_____	O	O
_	O	O
______	O	O
__	O	O
_	O	O
____	O	O
__	O	O
_	O	O
_____________	O	O
________	O	O
___	O	O

# sent_id = bar_tweet_1623106749656973312-3
# text = __ ___________ _ ____ __ _________ ____________ __ _________ __ __ __________ ___ __ _ ____ ___ ___ ______ _ __ ______ __ __ _______ __ ________ _ _______ ___ ____ _ _
__	O	O
___________	O	O
_	O	O
____	O	O
__	O	O
_________	O	O
____________	O	O
__	O	O
_________	B-LOC	B-LOC
__	O	O
__	O	O
__________	B-LOC	B-LOC
___	O	O
__	O	O
_	O	O
____	O	O
___	O	O
___	O	O
______	O	B-PER
_	O	O
__	O	O
______	O	O
__	O	O
__	O	O
_______	B-LOC	B-ORG
__	O	O
________	B-LOC	B-LOC
_	O	O
_______	B-LOC	B-LOC
___	O	O
____	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1045018998340034560
# sent_id = bar_tweet_1045018998340034560-1
# text = ____ ___ _____ ______ ___ _________ _____ _ _ _______________________
____	O	O
___	O	O
_____	O	O
______	O	O
___	O	O
_________	O	O
_____	O	O
_	O	O
_	O	O
_______________________	O	O

# newdoc id = bar_tweet_1459965465334276100
# sent_id = bar_tweet_1459965465334276100-1
# text = ___ _______ ________ ____ _ __ _____ ______ ______ _ _______________________
___	O	O
_______	O	O
________	O	O
____	O	O
_	O	O
__	O	O
_____	O	O
______	O	O
______	O	O
_	O	O
_______________________	O	O

# newdoc id = bar_tweet_1626201288361889793
# sent_id = bar_tweet_1626201288361889793-1
# text = _______________ _
_______________	O	O
_	O	O

# sent_id = bar_tweet_1626201288361889793-2
# text = _______________ ___ __ ___ _ ___ _ ___ ___ ____ _ ____ ____ ______ ___________ _
_______________	B-EVENTpart	B-EVENTpart
___	O	O
__	O	O
___	O	O
_	O	O
___	O	O
_	O	O
___	O	O
___	O	O
____	O	O
_	O	O
____	O	O
____	O	O
______	O	O
___________	B-EVENTpart	O
_	O	O

# sent_id = bar_tweet_1626201288361889793-3
# text = _ _ ____ ____ ________ _ _ _ ______ ____ _______ _______________ _
_	O	O
_	O	O
____	O	O
____	O	O
________	O	O
_	O	O
_	O	O
_	O	O
______	O	O
____	O	O
_______	O	O
_______________	O	O
_	O	O

# sent_id = bar_tweet_1626201288361889793-4
# text = _________ _ _______________________
_________	O	O
_	O	O
_______________________	O	O

# newdoc id = bar_tweet_1196924024691003392
# sent_id = bar_tweet_1196924024691003392-1
# text = ______________ ____ _
______________	O	O
____	O	O
_	O	O

# sent_id = bar_tweet_1196924024691003392-2
# text = __ ___ ____ ____ _ ___ ________ _
__	O	O
___	O	O
____	O	O
____	O	O
_	O	O
___	O	O
________	O	O
_	O	O

# newdoc id = bar_tweet_1605289340569288704
# sent_id = bar_tweet_1605289340569288704-1
# text = ___ _______ ___________ ___ ___ ____ _ _____ ____ _______ __ _ __ __ ______ ______________ ___________ ____________ ____________ _______________________
___	O	O
_______	O	O
___________	O	O
___	O	O
___	O	O
____	O	O
_	O	O
_____	O	O
____	O	O
_______	O	O
__	O	O
_	O	O
__	O	O
__	O	O
______	O	O
______________	O	O
___________	O	O
____________	O	O
____________	O	O
_______________________	O	O

# newdoc id = bar_tweet_1350696310412869632
# sent_id = bar_tweet_1350696310412869632-1
# text = __ ___________ ___ __________ _____ ___ __________ _ _ _ _ _ ___ __ _______ ___ __ ______ ______ _____ ___ _______ ____ ________ _
__	O	O
___________	O	O
___	O	O
__________	O	O
_____	O	O
___	O	O
__________	O	O
_	O	O
_	O	O
_	O	O
_	O	O
_	O	O
___	O	O
__	O	O
_______	O	O
___	O	O
__	O	O
______	O	O
______	O	O
_____	O	O
___	O	O
_______	O	O
____	O	O
________	O	O
_	O	O

# newdoc id = bar_tweet_970182754678788097
# sent_id = bar_tweet_970182754678788097-1
# text = _____ _____ _ ____ ___ _ ____ __ ____ _______ ___ ___ ___ ______ _________ ____ _ _ ________ ___ ___ ___ ___ ___ _ ____ _ ___ ___ ____ ___ _ ____ ___ ___ ___ ___ _
_____	O	O
_____	B-LOC	B-LOC
_	O	O
____	O	O
___	O	O
_	O	O
____	O	O
__	O	O
____	O	O
_______	B-ORG	B-ORG
___	O	O
___	O	O
___	O	O
______	O	O
_________	O	O
____	O	O
_	O	O
_	O	O
________	O	O
___	O	O
___	O	O
___	O	O
___	O	O
___	O	O
_	O	O
____	O	O
_	O	O
___	O	O
___	O	O
____	O	O
___	O	O
_	O	O
____	O	O
___	O	O
___	O	O
___	O	O
___	O	O
_	O	O

# newdoc id = bar_tweet_1167388545109123072
# sent_id = bar_tweet_1167388545109123072-1
# text = __ _________ _ _ ___ ______ ___ ___ ____ _____ __ ____ ___ ___ ____ ________ _ _
__	O	O
_________	O	O
_	O	O
_	O	O
___	O	O
______	O	O
___	O	O
___	O	O
____	O	O
_____	O	O
__	O	O
____	O	O
___	O	O
___	O	O
____	O	O
________	O	O
_	O	O
_	O	O

# sent_id = bar_tweet_1167388545109123072-2
# text = _ _____ _ _
_	O	O
_____	O	O
_	O	O
_	O	O

# sent_id = bar_tweet_1167388545109123072-3
# text = _ ___ ______ ___ ___ ____ ____ _ _
_	O	O
___	O	O
______	O	O
___	O	O
___	O	O
____	O	O
____	O	O
_	O	O
_	O	O

# sent_id = bar_tweet_1167388545109123072-4
# text = _ ___ _ _
_	O	O
___	O	O
_	O	O
_	O	O

# sent_id = bar_tweet_1167388545109123072-5
# text = _ ___ ____ _ __ _
_	O	O
___	O	O
____	O	O
_	O	O
__	O	O
_	O	O

# newdoc id = bar_tweet_1410351315096637441
# sent_id = bar_tweet_1410351315096637441-1
# text = _ __ ___ _____ _____ _____ ___ _ ____ _ _ _____ _ _ ___ _____ _____ ___ _ _ _____ ___ __ _ _ __ ______ __ ___ _ _____ ____ _
_	O	O
__	O	O
___	O	O
_____	O	O
_____	O	O
_____	O	O
___	O	O
_	O	O
____	O	O
_	O	O
_	O	O
_____	O	O
_	O	O
_	O	O
___	O	O
_____	O	O
_____	O	O
___	O	O
_	O	O
_	O	O
_____	O	O
___	O	O
__	O	O
_	O	O
_	O	O
__	O	O
______	O	O
__	O	O
___	O	O
_	O	O
_____	O	O
____	O	O
_	O	O

# sent_id = bar_tweet_1410351315096637441-2
# text = __________ __ _______ _ _ ________ ___ ___ _________ _
__________	O	O
__	O	O
_______	B-LOC	B-LOC
_	O	O
_	O	O
________	B-ORGderiv	O
___	O	O
___	O	O
_________	O	O
_	O	O

# newdoc id = bar_tweet_785414573465763840
# sent_id = bar_tweet_785414573465763840-1
# text = __ ______ _ ___ ___ ____ ____ _____ _ _ _______________________
__	O	O
______	O	O
_	O	O
___	O	O
___	O	O
____	O	O
____	O	O
_____	O	O
_	O	O
_	O	O
_______________________	O	O

# newdoc id = bar_tweet_1437145969926213632
# sent_id = bar_tweet_1437145969926213632-1
# text = ___________ ____ __ _
___________	O	O
____	O	O
__	O	O
_	O	O

# newdoc id = bar_tweet_1650065685488316416
# sent_id = bar_tweet_1650065685488316416-1
# text = ________ ________ _____ ______ _ __ __ __
________	O	O
________	O	O
_____	O	O
______	B-PER	O
_	O	O
__	O	O
__	O	O
__	O	O

# newdoc id = bar_tweet_1437703863637889031
# sent_id = bar_tweet_1437703863637889031-1
# text = ___________ _____ ___ _
___________	O	O
_____	O	O
___	O	O
_	O	O

# newdoc id = bar_tweet_807482586067042304
# sent_id = bar_tweet_807482586067042304-1
# text = _________ _ __ ___
_________	O	O
_	O	O
__	O	O
___	O	O

# newdoc id = bar_tweet_1626260884266835972
# sent_id = bar_tweet_1626260884266835972-1
# text = ____ __ _ __ ____ __ __________ ______ ____ _
____	O	O
__	O	O
_	O	O
__	O	O
____	O	O
__	O	O
__________	B-LANGderiv	B-LANGderiv
______	O	O
____	O	O
_	O	O

# sent_id = bar_tweet_1626260884266835972-2
# text = ___ _
___	O	O
_	O	O

# sent_id = bar_tweet_1626260884266835972-3
# text = __ _ _ ____ _____ _
__	O	O
_	O	O
_	O	O
____	O	O
_____	O	O
_	O	O

# sent_id = bar_tweet_1626260884266835972-4
