# newdoc id = bar_wiki_Oberösterreichische-Nachrichten
# sent_id = bar_wiki_Oberösterreichische-Nachrichten-1
# text = Oberösterreichische Nachrichten
mid	O	O
umma	O	O
38	O	O
Quadratklafter	O	O
(	O	O
des	O	O
san	O	O
eppa	O	O
72	O	O
m²	O	O
)	O	O
dazuakaft	O	O
,	O	O
fian	O	O
an	O	O
Ausbau	O	O
vo	O	O
da	O	O
Druckarei	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-27
# text = 1864 endscheids se da Josef Wimmer fia de Grindung ana Zeidung und faungd mid de Vuabereitungan au .
1864	O	O
endscheids	O	O
se	O	O
da	O	O
Josef	B-PER	B-PER
Wimmer	I-PER	I-PER
fia	O	O
de	O	O
Grindung	O	O
ana	O	O
Zeidung	O	O
und	O	O
faungd	O	O
mid	O	O
de	O	O
Vuabereitungan	O	O
au	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-28
# text = Am 1 Jenna " 1865 " eascheind de easchte Ausgob vo da Tagespost .
Am	O	O
1	O	O
Jenna	O	O
"	O	O
1865	O	O
"	O	O
eascheind	O	O
de	O	O
easchte	O	O
Ausgob	O	O
vo	O	O
da	O	O
Tagespost	B-ORG	B-ORG
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-29
# text = Am Aufaung hod ma nua 61 Abonnentn ghobd .
Am	O	O
Aufaung	O	O
hod	O	O
ma	O	O
nua	O	O
61	O	O
Abonnentn	O	O
ghobd	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-30
# text = 1868 hod ma im Ischla Gscheft des Wochnbladdl " Echo aus den Bergen " aussabrocht , des schpoda zan " Ischler Wochenblatt " umtaufd wuan is .
1868	O	O
hod	O	O
ma	O	O
im	O	O
Ischla	B-LOC	B-LOC
Gscheft	I-LOC	O
des	O	O
Wochnbladdl	O	O
"	O	O
Echo	B-ORG	B-ORG
aus	I-ORG	I-ORG
den	I-ORG	I-ORG
Bergen	I-ORG	I-ORG
"	O	O
aussabrocht	O	O
,	O	O
des	O	O
schpoda	O	O
zan	O	O
"	O	O
Ischler	B-ORG	B-ORG
Wochenblatt	I-ORG	I-ORG
"	O	O
umtaufd	O	O
wuan	O	O
is	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-31
# text = 1871 is de " Tagespost " mid ana Auflog vo 2000 Schtickl easchinan und ma hod a easchmolig , mid da Zeidungsaflog schwoaze Zoihn gschribm .
1871	O	O
is	O	O
de	O	O
"	O	O
Tagespost	B-ORG	B-ORG
"	O	O
mid	O	O
ana	O	O
Auflog	O	O
vo	O	O
2000	O	O
Schtickl	O	O
easchinan	O	O
und	O	O
ma	O	O
hod	O	O
a	O	O
easchmolig	O	O
,	O	O
mid	O	O
da	O	O
Zeidungsaflog	O	O
schwoaze	O	O
Zoihn	O	O
gschribm	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-32
# text = 1876 is da " Julius Wimmer " ( geb. 9. 3. 1856 ) , em " Josef Wimmer " sei ödasta Suhn a in Betrieb eigschtign .
1876	O	O
is	O	O
da	O	O
"	O	O
Julius	B-PER	B-LOC
Wimmer	I-PER	I-LOC
"	O	O
(	O	O
geb.	O	O
9.	O	O
3.	O	O
1856	O	O
)	O	O
,	O	O
em	O	O
"	O	O
Josef	B-PER	B-PER
Wimmer	I-PER	I-PER
"	O	O
sei	O	O
ödasta	O	O
Suhn	O	O
a	O	O
in	O	O
Betrieb	O	O
eigschtign	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-33
# text = 1878 is am 15 Oktowa easchtmolig den " Wimmers gelben Fahrplan " valegd und außagebm wuan .
1878	O	O
is	O	O
am	O	O
15	O	O
Oktowa	O	O
easchtmolig	O	O
den	O	O
"	O	O
Wimmers	B-MISC	B-MISC
gelben	I-MISC	I-MISC
Fahrplan	I-MISC	I-MISC
"	O	O
valegd	O	O
und	O	O
außagebm	O	O
wuan	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-34
# text = 1880 hod ma in da Druckarei de Doppöschnöpreß afgschtöd und am 1 Aprü hod ma de Ausgob vo da Tagespost druckt .
1880	O	O
hod	O	O
ma	O	O
in	O	O
da	O	O
Druckarei	O	O
de	O	O
Doppöschnöpreß	O	O
afgschtöd	O	O
und	O	O
am	O	O
1	O	O
Aprü	O	O
hod	O	O
ma	O	O
de	O	O
Ausgob	O	O
vo	O	O
da	O	O
Tagespost	B-ORG	B-ORG
druckt	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-35
# text = 1883 wiad nebm de fimf Schnöpreßn a Kroasbewegungsmaschin afgschtöd .
1883	O	O
wiad	O	O
nebm	O	O
de	O	O
fimf	O	O
Schnöpreßn	O	O
a	O	O
Kroasbewegungsmaschin	O	O
afgschtöd	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-36
# text = Iazt oawadn in da Druckarei drei Maschinmoasta und 22 Schriftsetza .
Iazt	O	O
oawadn	O	O
in	O	O
da	O	O
Druckarei	O	O
drei	O	O
Maschinmoasta	O	O
und	O	O
22	O	O
Schriftsetza	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-37
# text = Am 12 Mai 1885 wiad da Kaufvatrog fia des Haus Prommenade 23 in Linz untaschriebm .
Am	O	O
12	O	O
Mai	O	O
1885	O	O
wiad	O	O
da	O	O
Kaufvatrog	O	O
fia	O	O
des	O	O
Haus	O	O
Prommenade	B-LOC	B-LOC
23	O	O
in	O	O
Linz	B-LOC	B-LOC
untaschriebm	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-38
# text = Am easchtn Jenna 1889 hod da Hr. " Julius Wimmer " de Druckarei vo sein Vota iwanumma .
Am	O	O
easchtn	O	O
Jenna	O	O
1889	O	O
hod	O	O
da	O	O
Hr.	O	O
"	O	O
Julius	B-LOC	B-PER
Wimmer	I-LOC	I-PER
"	O	O
de	O	O
Druckarei	O	O
vo	O	O
sein	O	O
Vota	O	O
iwanumma	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-39
# text = 1893 hod ma vian Druck vo da Tages-Post a ochtseitige Rotazionsmaschin afgschtöd .
1893	O	O
hod	O	O
ma	O	O
vian	O	O
Druck	O	O
vo	O	O
da	O	O
Tages-Post	B-ORG	B-ORG
a	O	O
ochtseitige	O	O
Rotazionsmaschin	O	O
afgschtöd	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-40
# text = " 1894 " , im anafufzigstn Joah vo da " Druckarei Wimmer " is da Hr. " Josef Wimmer " am zworazwanzigstn Mai vaschtuam .
"	O	O
1894	O	O
"	O	O
,	O	O
im	O	O
anafufzigstn	O	O
Joah	O	O
vo	O	O
da	O	O
"	O	O
Druckarei	B-ORG	B-ORG
Wimmer	I-ORG	I-ORG
"	O	O
is	O	O
da	O	O
Hr.	O	O
"	O	O
Josef	B-PER	B-PER
Wimmer	I-PER	I-PER
"	O	O
am	O	O
zworazwanzigstn	O	O
Mai	O	O
vaschtuam	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-41
# text = De easchtn Schreibmaschinan san " 1895 " im Büro vawendt wuan .
De	O	O
easchtn	O	O
Schreibmaschinan	O	O
san	O	O
"	O	O
1895	O	O
"	O	O
im	O	O
Büro	O	O
vawendt	O	O
wuan	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-42
# text = 1897 is de Druckarei ans elektrische Netz vom " Linzer Elektrizitätswerk " augschloßn wuan .
1897	O	O
is	O	O
de	O	O
Druckarei	O	O
ans	O	O
elektrische	O	O
Netz	O	O
vom	O	O
"	O	O
Linzer	B-ORG	B-ORG
Elektrizitätswerk	I-ORG	I-ORG
"	O	O
augschloßn	O	O
wuan	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-43
# text = 1903 hod ma mid zwoa ochtseitige Rotazionsmaschinan , ocht oafoche Schnöpreßn und drei Tiegldruckmaschinan in da Druckarei goawad .
1903	O	O
hod	O	O
ma	O	O
mid	O	O
zwoa	O	O
ochtseitige	O	O
Rotazionsmaschinan	O	O
,	O	O
ocht	O	O
oafoche	O	O
Schnöpreßn	O	O
und	O	O
drei	O	O
Tiegldruckmaschinan	O	O
in	O	O
da	O	O
Druckarei	O	O
goawad	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-44
# text = 1904 is de easchte Setzmaschin ( Linotyp ) afgschtöd wuan .
1904	O	O
is	O	O
de	O	O
easchte	O	O
Setzmaschin	O	O
(	O	O
Linotyp	B-MISC	O
)	O	O
afgschtöd	O	O
wuan	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-45
# text = Am 16 Dezemba hod des technische Peasoneu an schtreik augfaungd , dea bis am 16 Feba dauad hod .
Am	O	O
16	O	O
Dezemba	O	O
hod	O	O
des	O	O
technische	O	O
Peasoneu	O	O
an	O	O
schtreik	O	O
augfaungd	O	O
,	O	O
dea	O	O
bis	O	O
am	O	O
16	O	O
Feba	O	O
dauad	O	O
hod	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-46
# text = 1913 is a 16 seitige Rotazionsmaschin augschoft wuan .
1913	O	O
is	O	O
a	O	O
16	O	O
seitige	O	O
Rotazionsmaschin	O	O
augschoft	O	O
wuan	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-47
# text = De zwoa Ochtsoatign hod ma ois Reseav bhoitn .
De	O	O
zwoa	O	O
Ochtsoatign	O	O
hod	O	O
ma	O	O
ois	O	O
Reseav	O	O
bhoitn	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-48
# text = Am 14 Juni 1914 hod ma de Oanzlfiama in a " Ges. m. b. H. " umgwaundld .
Am	O	O
14	O	O
Juni	O	O
1914	O	O
hod	O	O
ma	O	O
de	O	O
Oanzlfiama	O	O
in	O	O
a	O	O
"	O	O
Ges.	O	O
m.	O	O
b.	O	O
H.	O	O
"	O	O
umgwaundld	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-49
# text = Da greßte Aunteu is beim " Julius Wimmer " vablibm .
Da	O	O
greßte	O	O
Aunteu	O	O
is	O	O
beim	O	O
"	O	O
Julius	B-PER	B-PER
Wimmer	I-PER	I-PER
"	O	O
vablibm	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-50
# text = Danebm haum den Rest sei Tochta " Grete Streit " und iah Mau " Oskar Streit " , da Bsitza vom Schloß Puchenau ; Da Chefredakteua da Tages-Post , " Dr. Karl Ritter von Görner " so wia da Technikdirektoa " Heinrich Schneeberger " und da Finanzdirektoa " Robert Ortner " und da " Franz Scheuringer " ghoidn .
Danebm	O	O
haum	O	O
den	O	O
Rest	O	O
sei	O	O
Tochta	O	O
"	O	O
Grete	B-PER	B-PER
Streit	I-PER	I-PER
"	O	O
und	O	O
iah	O	O
Mau	O	O
"	O	O
Oskar	B-PER	B-PER
Streit	I-PER	I-PER
"	O	O
,	O	O
da	O	O
Bsitza	O	O
vom	O	O
Schloß	B-LOC	B-LOC
Puchenau	I-LOC	I-LOC
;	O	O
Da	O	O
Chefredakteua	O	O
da	O	O
Tages-Post	B-ORG	B-ORG
,	O	O
"	O	O
Dr.	O	O
Karl	B-PER	B-PER
Ritter	I-PER	I-PER
von	I-PER	I-PER
Görner	I-PER	I-PER
"	O	O
so	O	O
wia	O	O
da	O	O
Technikdirektoa	O	O
"	O	O
Heinrich	B-PER	B-PER
Schneeberger	I-PER	I-PER
"	O	O
und	O	O
da	O	O
Finanzdirektoa	O	O
"	O	O
Robert	B-PER	B-PER
Ortner	I-PER	I-PER
"	O	O
und	O	O
da	O	O
"	O	O
Franz	B-PER	B-PER
Scheuringer	I-PER	I-PER
"	O	O
ghoidn	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-51
# text = 1915 san wia narrisch Sundaausgobm und Extrabladln druckt wuan .
1915	O	O
san	O	O
wia	O	O
narrisch	O	O
Sundaausgobm	O	O
und	O	O
Extrabladln	O	O
druckt	O	O
wuan	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-52
# text = De noameun Druckafträg san zwoa zrukgaunga , owa des hod ma midm Druck vo de Lebmsmiddlkoatn auffaunga kenna .
De	O	O
noameun	O	O
Druckafträg	O	O
san	O	O
zwoa	O	O
zrukgaunga	O	O
,	O	O
owa	O	O
des	O	O
hod	O	O
ma	O	O
midm	O	O
Druck	O	O
vo	O	O
de	O	O
Lebmsmiddlkoatn	O	O
auffaunga	O	O
kenna	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-53
# text = 1916 hod ma an de Mülitäavawoitung foßt 15 Tonnan Bleibuachstobn , aus da Setzarei olifan miaßn .
1916	O	O
hod	O	O
ma	O	O
an	O	O
de	O	O
Mülitäavawoitung	O	O
foßt	O	O
15	O	O
Tonnan	O	O
Bleibuachstobn	O	O
,	O	O
aus	O	O
da	O	O
Setzarei	O	O
olifan	O	O
miaßn	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-54
# text = 1917 hod da Hr. " Julius Wimmer " olle Gscheftsauteu zruckghaft und wida Auteu an sei Tocht und em Schwigasuhn , da " Grete " und em " Oskar Streit " weidagebm .
1917	O	O
hod	O	O
da	O	O
Hr.	O	O
"	O	O
Julius	B-PER	B-PER
Wimmer	I-PER	I-PER
"	O	O
olle	O	O
Gscheftsauteu	O	O
zruckghaft	O	O
und	O	O
wida	O	O
Auteu	O	O
an	O	O
sei	O	O
Tocht	O	O
und	O	O
em	O	O
Schwigasuhn	O	O
,	O	O
da	O	O
"	O	O
Grete	B-PER	B-PER
"	O	O
und	O	O
em	O	O
"	O	O
Oskar	B-PER	B-PER
Streit	I-PER	I-PER
"	O	O
weidagebm	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-55
# text = Am 11. 11. 1918 woa da easchte Wödkriag z`End .
Am	O	O
11.	O	O
11.	O	O
1918	O	O
woa	O	O
da	O	O
easchte	O	B-EVENT
Wödkriag	O	I-EVENT
z`End	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-56
# text = 1919 hod ma zwaungsweis schtoak varingadn Schriftfamülin wida eagenzt und afgfüd .
1919	O	O
hod	O	O
ma	O	O
zwaungsweis	O	O
schtoak	O	O
varingadn	O	O
Schriftfamülin	O	O
wida	O	O
eagenzt	O	O
und	O	O
afgfüd	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-57
# text = Am easchtn Jenna " 1925 " is de " Ges. m. b. H. " in a " Kommanditgsöschoft " umgwaundlt wuan .
Am	O	O
easchtn	O	O
Jenna	O	O
"	O	O
1925	O	O
"	O	O
is	O	O
de	O	O
"	O	O
Ges.	O	O
m.	O	O
b.	O	O
H.	O	O
"	O	O
in	O	O
a	O	O
"	O	O
Kommanditgsöschoft	O	O
"	O	O
umgwaundlt	O	O
wuan	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-58
# text = Da Hr. " Julius Wimmer " und sei Schwigasuhn da Hr. " Oskar Streit " woan de öffendlign Gsöschofta und sei Tochta de " Grete Streit " is a Kommandistin gwest .
Da	O	O
Hr.	O	O
"	O	O
Julius	B-PER	B-PER
Wimmer	I-PER	I-PER
"	O	O
und	O	O
sei	O	O
Schwigasuhn	O	O
da	O	O
Hr.	O	O
"	O	O
Oskar	B-PER	B-PER
Streit	I-PER	I-PER
"	O	O
woan	O	O
de	O	O
öffendlign	O	O
Gsöschofta	O	O
und	O	O
sei	O	O
Tochta	O	O
de	O	O
"	O	O
Grete	B-PER	B-PER
Streit	I-PER	I-PER
"	O	O
is	O	O
a	O	O
Kommandistin	O	O
gwest	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-59
# text = 1927 hod ma de Betriebsflechn vagreßad , weu ma den Goatn vom Haus Prommenade 23 vabaud hod .
1927	O	O
hod	O	O
ma	O	O
de	O	O
Betriebsflechn	O	O
vagreßad	O	O
,	O	O
weu	O	O
ma	O	O
den	O	O
Goatn	O	O
vom	O	O
Haus	O	O
Prommenade	B-LOC	B-LOC
23	O	O
vabaud	O	O
hod	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-60
# text = 1929 is de easchte Zwoa-Foabm Offsetmaschine augschoft wuan .
1929	O	O
is	O	O
de	O	O
easchte	O	O
Zwoa-Foabm	O	O
Offsetmaschine	O	O
augschoft	O	O
wuan	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-61
# text = 1936 is da " Julius Wimmer " zan Auloß vo sein ochzjaarign Gbuatstog ( 9. Merz ) und fia seine Vadeanst fia de Schtod , zan Eahrnbiaga vo Linz eanaunnt wuan .
1936	O	O
is	O	O
da	O	O
"	O	O
Julius	B-PER	B-PER
Wimmer	I-PER	I-PER
"	O	O
zan	O	O
Auloß	O	O
vo	O	O
sein	O	O
ochzjaarign	O	O
Gbuatstog	O	O
(	O	O
9.	O	O
Merz	O	O
)	O	O
und	O	O
fia	O	O
seine	O	O
Vadeanst	O	O
fia	O	O
de	O	O
Schtod	O	O
,	O	O
zan	O	O
Eahrnbiaga	O	O
vo	O	O
Linz	B-LOC	B-LOC
eanaunnt	O	O
wuan	O	O
.	O	O

# sent_id = bar_wiki_Oberösterreichische-Nachrichten-62
# text = Am 12 März 1938 is da Auschluß vo da " Republik Österreich " an des " Großdeitsche Reich " voizogn wuan , vökarechtli woa des eha a Okupazion .
Am	O	O
12	O	O
März	O	O
1938	O	O
is	O	O
da	O	O
Auschluß	O	O
vo	O	O
da	O	O
"	O	O
Republik	B-ORG	B-ORG
Österreich	I-ORG	I-ORG
"	O	O
an	O	O
des	O	O
